Words,Words_Count
the,444
of,314
and,191
in,151
to,131
was,83
with,72
from,66
by,63
blad,62
sequence,58
that,50
as,48
protein,47
for,46
is,45
proteins,44
this,38
precursor,35
were,34
are,34
at,33
lupinus,33
an,32
polypeptide,31
residues,31
storage,29
molecular,28
using,28
other,26
seed,26
kda,26
polypeptides,25
amino,24
encoding,23
on,23
sequences,23
during,22
number,22
between,21
not,19
mass,19
l,19
containing,19
gel,19
vicilin,19
species,19
been,18
albus,18
cdna,18
obtained,18
have,17
or,17
acid,17
its,17
cotyledons,17
total,16
be,16
after,16
which,15
mm,14
days,14
gene,14
germination,14
analysis,13
motif,13
min,13
sequencing,13
seeds,13
presence,13
all,13
fragment,12
present,12
it,12
primers,12
conserved,12
described,12
these,12
buffer,12
shown,11
major,11
purification,11
family,11
uim,11
into,11
pi,11
globulin,11
vicilins,11
several,11
ph,11
mature,10
race,10
complete,10
product,10
nucleotide,10
processing,9
different,9
v,9
well,9
pcr,9
growth,9
group,9
masses,9
program,9
electrophoresis,9
sequenced,8
may,8
subunits,8
performed,8
acids,8
dna,8
above,8
degradation,8
blast,8
members,8
pattern,8
large,8
native,8
no,8
catabolism,8
when,8
similar,8
invitrogen,8
composition,8
purified,8
legume,8
et,7
tree,7
domain,7
globulins,7
two,7
role,7
has,7
equilibrated,7
class,7
but,7
internal,7
contains,7
one,7
step,7
µl,7
al,7
lupin,7
addition,7
high,7
accumulation,7
acidic,7
previously,6
strips,6
rna,6
reverse,6
primer,6
within,6
seedling,6
most,6
then,6
concentration,6
used,6
under,6
following,6
based,6
ubiquitin,6
followed,6
thus,6
structures,6
three,6
composed,6
including,6
subsequently,6
however,6
subunit,6
estimated,6
gaa,6
kit,6
values,6
dry,6
fplc,5
results,5
hydrophobic,5
also,5
identical,5
according,5
accession,5
cga,5
data,5
fragments,5
column,5
proteolysis,5
method,5
limited,5
homology,5
involving,5
lane,5
those,5
developing,5
same,5
digestion,5
stable,5
both,5
synthesized,5
generated,5
extracts,5
filtration,5
synthesis,5
ata,5
very,5
extremely,5
undergoes,5
set,5
approximately,5
their,5
calculated,5
corresponding,5
individual,5
highly,5
through,5
amplification,5
nts,4
considerable,4
considered,4
deduced,4
development,4
contain,4
demonstrated,4
minor,4
dithiothreitol,4
common,4
compared,4
therefore,4
selected,4
desalted,4
ii,4
cv,4
sativum,4
cupin,4
detected,4
protdist,4
ends,4
hydrophilic,4
found,4
fraction,4
see,4
four,4
unique,4
amounts,4
enzymatic,4
forms,4
biosystems,4
essentially,4
nacl,4
before,4
basic,4
pisum,4
agarose,4
reported,4
max,4
programs,4
whose,4
vicia,4
solution,4
maturation,4
extracted,4
show,4
applied,4
life,4
phylip,4
breakdown,4
among,4
c,4
plasmid,4
onset,4
neighbor,4
due,4
further,4
proteolytic,4
each,4
similarity,4
ec,4
edman,4
glycine,4
studied,4
subjected,4
eluted,4
plants,4
package,4
abundant,4
canavalin,4
can,4
structure,4
aca,4
fw,3
single,3
signal,3
seems,3
finally,3
sorting,3
presented,3
frozen,3
some,3
tcc,3
focusing,3
follows,3
tct,3
gat,3
size,3
new,3
germinated,3
ge,3
